sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
NPL-NEFB60H-3SV,Napoleon,NEFB60H-3SV,Napoleon 60 Inch Trivista Bay Front Electric 3 Sided Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb60h-3sv.html,https://www.efireplacestore.com/images/Icon_Image/see-thru-island-peninsula-fireplaces-61.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB50H-3SV,Napoleon,NEFB50H-3SV,Napoleon 50 Inch Trivista Bay Front Electric 3 Sided Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb50h-3sv.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-50-trivista-built-in-electric-fireplace-41.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL65LCD-3SV,Napoleon,NEFL65LCD-3SV,Napoleon 65 Inch Luminex LCD Built-In Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl65lcd-3sv.html,https://www.efireplacestore.com/images/Icon_Image/luminex-1725035569_9203.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFP32-5320BW,Napoleon,NEFP32-5320BW,Napoleon Stylus Steinfeld Electric Wall Fireplace with Mantel,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefp32-5320bw.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-stylus-steinfeld-electric-fireplace-with-mantel-32.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB62AB,Napoleon,NEFB62AB,Napoleon 62 Inch Astound Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb62ab.html,https://www.efireplacestore.com/images/Icon_Image/astound62_1-1712941462_1878.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB96AB,Napoleon,NEFB96AB,Napoleon 96 Inch Astound Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb96ab.html,https://www.efireplacestore.com/images/Icon_Image/astound62_1-1712941462_1878.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL74AB,Napoleon,NEFL74AB,Napoleon 74 Inch Astound FlexMount Wall Mounted or Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl74ab.html,https://www.efireplacestore.com/images/Icon_Image/flexmount_74-1725371626_9596.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL50AB,Napoleon,NEFL50AB,Napoleon 50 Inch Astound FlexMount Wall Mounted or Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl50ab.html,https://www.efireplacestore.com/images/Icon_Image/flexmount_50-1725378510_7275.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFP32-5019W-IOT,Napoleon,NEFP32-5019W-IOT,Napoleon 59 Inch Stylus Cara Elite Smart Wall-Mount Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefp32-5019w-iot.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-59-inch-stylus-cara-elite-smart-wall-mount-electric-fireplace-1.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-RUBY30IN,Majestic,RUBY30IN,Majestic 30 Inch Ruby Direct Vent Gas Fireplace Insert With Blower,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/ruby-series-direct-vent-gas-insert,https://hearthnhome.getbynder.com/m/169e84fe79404c3b/webimage-Ruby-Insert-Product-Video.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-RUBY35IN,Majestic,RUBY35IN,Majestic 35 Inch Ruby Direct Vent Gas Fireplace Insert,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/ruby-series-direct-vent-gas-insert,https://hearthnhome.getbynder.com/m/169e84fe79404c3b/webimage-Ruby-Insert-Product-Video.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-JASPER30IN,Majestic,JASPER30IN,Majestic 30 Inch Jasper Direct Vent Natural Gas Fireplace Insert,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/jasper-series-direct-vent-gas-insert,https://hearthnhome.getbynder.com/m/29ac99b220f922bc/webimage-Jasper-Gas-Insert-Fireplace-Video.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-TRILLIANT30IN,Majestic,TRILLIANT30IN,Majestic 30 Inch Trilliant Direct Vent Gas Fireplace Insert with Intellifire Ignition,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/trilliant,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-RUBY25IN,Majestic,RUBY25IN,Majestic 25 Inch Ruby Direct Vent Gas Fireplace Insert,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/ruby-series-direct-vent-gas-insert,https://hearthnhome.getbynder.com/m/169e84fe79404c3b/webimage-Ruby-Insert-Product-Video.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-TRILLIANT35IN,Majestic,TRILLIANT35IN,Majestic 35 Inch Trilliant Direct Vent Gas Fireplace Insert with Intellifire Ignition,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/trilliant,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-GDIZC,Napoleon,GDIZC,Napoleon 25 Inch Inspiration ZC Direct Vent Gas Fireplace Insert,gas-inserts-scraped.json,https://www.efireplacestore.com/npl-gdizc.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-gdizc-direct-vent-gas-fireplace-insert-129.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDIX4N,Napoleon,GDIX4N,Napoleon 34 Inch Oakville X4 Direct Vent Gas Fireplace Insert (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/npl-gdix4n.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-oakville-direct-vent-gas-fireplace-insert-gdix4-54.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDIX3N,Napoleon,GDIX3N,Napoleon 29 Inch Oakville X3 Direct Vent Gas Fireplace Insert (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/npl-gdix3n.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-oakville-direct-vent-gas-fireplace-insert-gdix3-55.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDI3N,Napoleon,GDI3N,Napoleon 29 Inch Oakville 3 Direct Vent Gas Fireplace Insert (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/npl-gdi3n.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-oakville-direct-vent-fireglass-gas-fireplace-insert-gdig3-40.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-RUBYP30IL,Majestic,RUBYP30IL,Majestic 30 Inch Ruby Platinum Direct Vent Gas Fireplace Insert with IntelliFire Touch Ignition,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/ruby-platinum,https://hearthnhome.getbynder.com/m/79b5f0dc5c300098/webimage-MAJ_Ruby_Platinum_product_intro_F_720p.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-RUBYP30IN-BIR,Majestic,RUBYP30IN-BIR,Majestic 30 Inch Ruby Platinum Direct Vent Fireplace Insert with Birch Logs and IntelliFire Ignition,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/ruby-platinum,https://hearthnhome.getbynder.com/m/79b5f0dc5c300098/webimage-MAJ_Ruby_Platinum_product_intro_F_720p.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-TRILLIANT25IN,Majestic,TRILLIANT25IN,Majestic 25 Inch Trilliant Direct Vent Gas Fireplace Insert with Intellifire Ignition,gas-inserts-scraped.json,https://www.majesticproducts.com/fireplaces/gas-inserts/trilliant,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-RD3N,Napoleon,RD3N,Napoleon Rosedale 3 Gas Fireplace Insert,gas-inserts-scraped.json,https://www.efireplacestore.com/npl-rd3n.html,https://www.efireplacestore.com/images/Icon_Image/1yo8iEG0YeGr_0LtZLajUBfZOBqzPyr91.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDS20,Napoleon,GDS20,Napoleon 19 Inch Arlington Direct Vent Gas Heating Stove (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/npl-gds20.html,https://www.efireplacestore.com/images/Icon_Image/direct-vent-stoves-68.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDS25,Napoleon,GDS25,Napoleon 23 Inch Bayfield Direct Vent Gas Heating Stove,gas-stoves-scraped.json,https://www.efireplacestore.com/npl-gds25.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-bayfield-direct-vent-cast-iron-gas-stove-108.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDS60,Napoleon,GDS60,Napoleon 27 Inch Knightsbridge Direct Vent B-Vent Gas Heating Stove,gas-stoves-scraped.json,https://www.efireplacestore.com/npl-gds60.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-gds60-cast-iron-gas-stove-with-direct-vent-b-vent-101.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDS50,Napoleon,GDS50,Napoleon 28 Inch Havelock Direct Vent B Vent Gas Heating Stove,gas-stoves-scraped.json,https://www.efireplacestore.com/npl-gds50.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-gds50-direct-vent-b-vent-gas-stove-132.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDS28-1NE,Napoleon,GDS28-1NE,Napoleon Haliburton Direct Vent Gas Heating Stove - IPI Ignition (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/npl-gds28-1ne.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-haliburton-direct-vent-gas-stove-ipi-ignition-27.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDS28-1NSB,Napoleon,GDS28-1NSB,Napoleon Haliburton Direct Vent Gas Heating Stove - Millivolt (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/npl-gds28-1nsb.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-haliburton-direct-vent-gas-stove-ipi-ignition-27.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GDS50-1NE,Napoleon,GDS50-1NE,Napoleon Havelock Direct Vent Gas Heating Stove - IPI Ignition (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/npl-gds50-1ne.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-havelock-direct-vent-gas-stove-ipi-ignition-27.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-RSS42NE,Napoleon,RSS42NE,Napoleon 42 Inch RSS42NE Riverside Clean Face Outdoor Vent Free Gas Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/npl-rss42ne.html,https://www.efireplacestore.com/images/Icon_Image/riverside36_1-1726150719_8055.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-RSS36NE,Napoleon,RSS36NE,Napoleon 36 Inch RSS36NE Riverside Clean Face Outdoor Vent Free Gas Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/npl-rss36ne.html,https://www.efireplacestore.com/images/Icon_Image/riverside36_1-1726150719_8055.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-ODCASTLEWD-42,Majestic,ODCASTLEWD-42,Majestic Castlewood 42 Inch Outdoor Wood Fireplace,outdoor-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/outdoor/castlewood-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-GSS42CFN,Napoleon,GSS42CFN,Napoleon Riverside Series 42 Inch Clean Face Outdoor Stainless Steel Gas Fireplace - GSS42CFN,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/npl-gss42cfn.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-riverside-series-42-clean-face-outdoor-stainless-steel-gas-fireplace-gss42cfn-117.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GSS48E,Napoleon,GSS48E,Napoleon Single-Sided 48 Inch Galaxy Outdoor Gas Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/npl-gss48e.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-single-sided-galaxy-outdoor-gas-fireplace-38.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GSS36CFNE,Napoleon,GSS36CFNE,Napoleon Riverside 36 Clean Face Outdoor Natural Gas Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/npl-gss36cfne.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-riverside-36-clean-face-outdoor-natural-gas-fireplace-38.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GSS48STE,Napoleon,GSS48STE,Napoleon See Through Galaxy Outdoor Gas Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/npl-gss48ste.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-see-through-galaxy-outdoor-gas-fireplace-40.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
