sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
REM-40-BAY-SLIM,Remii,40-BAY-SLIM,Remii Smart Built-In Bay Front Slim 40 Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-40-bay-slim.html,https://www.efireplacestore.com/images/Icon_Image/img_0354-50-tv-slim-10-piece-oak_edited-1200-1722979483_3725.jpeg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-CLASSIC-SLIM-30,Remii,CLASSIC-SLIM-30,Remii Classic Slim 30 Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-classic-slim-30.html,https://www.efireplacestore.com/images/Icon_Image/mg_7704-scaled-1-1722609531_3338.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-60-BAY-SLIM,Remii,60-BAY-SLIM,Remii Smart Built-In Bay Front Slim 60 Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-60-bay-slim.html,https://www.efireplacestore.com/images/Icon_Image/img_0354-50-tv-slim-10-piece-oak_edited-1200-1722979483_3725.jpeg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-102745-DE,Remii,102745-DE,Remii 45 Inch Deep Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-102745-de.html,https://www.efireplacestore.com/images/Icon_Image/remii-deep-45-electric-fireplace-50.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-50-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-50-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 53 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-50-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/symmetry_bespoke_50_main-1714586536_4931.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-50-LUMINA,Amantii,SYM-50-LUMINA,Amantii 50 Inch Symmetry Lumina Wall-Mounted and Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-50-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-72-TRU-VIEW-XL,Amantii,72-TRU-VIEW-XL,Amantii 72 Inch Tru-View XL Built-In Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-72-tru-view-xl.html,https://www.efireplacestore.com/images/Icon_Image/amantii-72-inch-3-sided-bay-front-electric-fireplace-90.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-40-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii,BI-40-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii 40 Inch Panorama Extra Tall Smart Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-40-deep-xt-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/panorama_deep_xt_40_main-1714578507_1404.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-34-LUMINA,Amantii,SYM-34-LUMINA,Amantii 34 Inch Symmetry Lumina Wall-Mounted and Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-34-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-40-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii,40-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii 44 Inch Tru View XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-40-tru-view-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xl_40_main-1714496613_1629.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-72-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii,72-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii 76 Inch Tru View Extra Tall XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-72-trv-xt-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xt_xl_72_main-1714574761_0486.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-88-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii,88-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii 92 Inch Tru View Extra Tall XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-88-trv-xt-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xt_xl_88_main-1714575477_131.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-60-TRV-SLIM,Amantii,60-TRV-SLIM,Amantii 60 Inch Tru-View Slim Built-In Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-60-trv-slim.html,https://www.efireplacestore.com/images/Icon_Image/amantii-50-3-sided-tru-view-slim-glass-fireplace-58.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-40-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii,40-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii 44 Inch Tru View Extra Tall XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-40-trv-xt-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xt_xl_40_main-1714501178_8226.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-WM-FM-88-10023-BG,Amantii,WM-FM-88-10023-BG,Amantii 88 Inch Wall or Flush Mount Smart Electric Fireplace with Glass Surround,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-wm-fm-88-10023-bg.html,https://www.efireplacestore.com/images/Icon_Image/amantii-88-inch-fire-ice-electric-fireplace-with-black-glass-surround-and-log-set-56.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-72-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii,BI-72-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii 73 Inch Panorama Extra Tall Smart Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-72-deep-xt-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/panorama_deep_xt_72_main-1714582743_6288.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-50-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii,SYM-50-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii 50 Inch Symmetry Bespoke Xtra Tall Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-50-xt-bespoke-design-media-birch-15pce.html,https://www.efireplacestore.com/images/Icon_Image/sym-xt_bespoke-1721767593_1998.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-60-TRU-VIEW-XL,Amantii,60-TRU-VIEW-XL,Amantii 60 Inch Tru-View XL Built-In Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-60-tru-view-xl.html,https://www.efireplacestore.com/images/Icon_Image/amantii-60-inch-3-sided-bay-front-electric-fireplace-104.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-42-LUMINA,Amantii,SYM-42-LUMINA,Amantii 42 Inch Symmetry Lumina Wall-Mounted or Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-42-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-88-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii,SYM-88-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii Symmetry Bespoke Xtra Tall 89 Inch Wall Mount Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-88-xt-bespoke-design-media-birch-15pce.html,https://www.efireplacestore.com/images/Icon_Image/sym-xt_bespoke-1721767593_1998.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-50-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii,50-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii 54 Inch Tru View Extra Tall XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-50-trv-xt-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xt_xl_50_main-1714503712_6611.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-50-TRV-XT-XL,Amantii,50-TRV-XT-XL,Amantii 50 Inch Tru-View Extra Tall XL Built-In Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-50-trv-xt-xl.html,https://www.efireplacestore.com/images/Icon_Image/amantii-50-3-sided-tru-view-xt-glass-fireplace-49.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-100-XT,Amantii,SYM-100-XT,Amantii 100 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-100-xt.html,https://www.efireplacestore.com/images/Icon_Image/amantii-symmetry-series-100-extra-tall-electric-glass-fireplace-67.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-EVO3620,Amantii,EVO3620,Amantii 36 Inch Fire and Ice Evolution Recessed or Wall Mount Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-evo3620.html,https://www.efireplacestore.com/images/Icon_Image/evo_main-1734024220_9724.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-100-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii,SYM-100-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii 100 Inch Symmetry Bespoke Xtra Tall Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-100-xt-bespoke-design-media-birch-15pce.html,https://www.efireplacestore.com/images/Icon_Image/sym-xt_bespoke-1721767593_1998.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-74-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-74-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 77 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-74-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/symmetry_bespoke_74_main-1714588093_8097.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-88-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-88-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 89 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-88-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/sym-88-bespoke_1-1717517808_8005.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-AMA-TRV-65-BESPOKE-DESIGN-MEDIA-14PCE,Amantii,AMA-TRV-65-BESPOKE-DESIGN-MEDIA-14PCE,Amantii 67 Inch Tru View Bespoke Built-In 3-Sided Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-ama-trv-65-bespoke-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/trv_bespoke_1-1721074620_1759.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-72-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii,72-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii 76 Inch Tru View XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-72-tru-view-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xl_60_main-1714505792_0145.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-50-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii,50-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii 54 Inch Tru View XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-50-tru-view-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xl_50_main-1714502712_2097.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-60-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii,60-TRU-VIEW-XL-DESIGN-MEDIA-14PCE,Amantii 64 Inch Tru View XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-60-tru-view-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xl_60_main-1714505792_0145.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-60-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii,60-TRV-XT-XL-DESIGN-MEDIA-14PCE,Amantii 64 Inch Tru View Extra Tall XL Bay Front Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-60-trv-xt-xl-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/truview_xt_xl_60_main-1714566512_478.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-88-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii,BI-88-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii 89 Inch Panorama Extra Tall Smart Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-88-deep-xt-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/panorama_deep_xt_88_main-1714583706_0871.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-AMA-TRV-45-BESPOKE-DESIGN-MEDIA-14PCE,Amantii,AMA-TRV-45-BESPOKE-DESIGN-MEDIA-14PCE,Amantii 47 Inch Tru View Bespoke Built-In 3-Sided Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-ama-trv-45-bespoke-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/trv_bespoke_1-1721074620_1759.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-38-SIG-DESIGN-MEDIA-BIRCH-15PCE,Amantii,TRD-38-SIG-DESIGN-MEDIA-BIRCH-15PCE,Amantii 38 Inch Signature Hybrid Built-In Water Vapor/Electric Fireplace with Dimplex Optimyst Effects,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-38-sig-design-media-birch-15pce.html,https://www.efireplacestore.com/images/Icon_Image/signatureamantii-1721839596_4396.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-42-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-42-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 43 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-42-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/ama-sym-42-bespoke-design-media-birch-10pce-1761152778_6444.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-EVO4220,Amantii,EVO4220,Amantii 42 Inch Fire and Ice Evolution Recessed or Wall Mount Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-evo4220.html,https://www.efireplacestore.com/images/Icon_Image/evo_main-1734024220_9724.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-88-DEEP-XT,Amantii,BI-88-DEEP-XT,Amantii 88 Inch Panorama Extra Tall Deep Built-In Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-88-deep-xt.html,https://www.efireplacestore.com/images/Icon_Image/amantii-88-inch-panorama-extra-tall-deep-built-in-electric-fireplace-with-black-surround-79.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-EVO6020,Amantii,EVO6020,Amantii 60 Inch Fire and Ice Evolution Recessed or Wall Mount Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-evo6020.html,https://www.efireplacestore.com/images/Icon_Image/evo_main-1734024220_9724.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-AMA-TRV-85-BESPOKE-DESIGN-MEDIA-14PCE,Amantii,AMA-TRV-85-BESPOKE-DESIGN-MEDIA-14PCE,Amantii 87 Inch Tru View Bespoke Built-In 3-Sided Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-ama-trv-85-bespoke-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/trv_bespoke_1-1721074620_1759.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-60-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii,BI-60-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii 60 Inch Panorama Extra Tall Smart Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-60-deep-xt-design-media-14pce.html,https://www.efireplacestore.com/images/Icon_Image/panorama_deep_xt_60_main-1714581672_942.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-30-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii,TRD-30-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii 30 Inch TRD Bespoke Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-30-bespoke-design-media-birch-15pce.html,https://www.efireplacestore.com/images/Icon_Image/trd-bespoke-1721832569_2516.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-60-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-60-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 63 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-60-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/symmetry_bespoke_60_main-1714587287_5439.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-60-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii,SYM-60-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii 60 Inch Symmetry Bespoke Xtra Tall Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-60-xt-bespoke-design-media-birch-15pce.html,https://www.efireplacestore.com/images/Icon_Image/sym-xt_bespoke-1721767593_1998.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-GDS26G8-1908IM,Dimplex,GDS26G8-1908IM,Dimplex Jesse Media Console with Electric Fireplace Package,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-gds26g8-1908im.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-jesse-media-console-with-electric-fireplace-package-48.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-GDS26L8-1918TW,Dimplex,GDS26L8-1918TW,Dimplex Arlo Media Console with Electric Fireplace Package,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-gds26l8-1918tw.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-xavier-media-console-with-electric-fireplace-package-39.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-XHD33G,Dimplex,XHD33G,Dimplex 33 Inch Multi-Fire XHD Linear Electric Fireplace Insert with Fire Glass Kit,electric-inserts-scraped.json,https://www.efireplacestore.com/dim-xhd33g.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-33-inch-multi-fire-xhd-linear-firebox-with-fire-glass-kit-28.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-GI-32-ZC,Simplifire,GI-32-ZC,Simplifire 31 Inch Electric Fireplace Insert,electric-inserts-scraped.json,https://www.efireplacestore.com/spf-gi-32-zc.html,https://www.efireplacestore.com/images/Icon_Image/81qfdyavchl._ac_sl1500_-1717615355_7194.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DPX-DFI2310,Dimplex,DFI2310,Dimplex DFI2310 Deluxe 23 Inch Modern Electric Fireplace Insert,electric-inserts-scraped.json,https://www.efireplacestore.com/dpx-dfi2310.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-dfi2310-deluxe-23-electric-fireplace-insert-71.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-INS-FM-34,Amantii,INS-FM-34,Amantii 34 Inch INS-FM Black Steel Electric Fireplace Insert (Modern),electric-inserts-scraped.json,https://www.efireplacestore.com/ama-ins-fm-34.html,https://www.efireplacestore.com/images/Icon_Image/amantii-34-inch-electric-fireplace-insert-with-black-steel-surround-25.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-26-I,Amantii,TRD-26-I,Amantii 26 Inch Traditional Smart Electric Fireplace Insert,electric-inserts-scraped.json,https://www.efireplacestore.com/ama-trd-26-i.html,https://www.efireplacestore.com/images/Icon_Image/amantii-26-inch-traditional-series-vent-free-electric-fireplace-insert-23.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-38-I,Amantii,TRD-38-I,Amantii 38 Inch Traditional Smart Electric Fireplace Insert,electric-inserts-scraped.json,https://www.efireplacestore.com/ama-trd-38-i.html,https://www.efireplacestore.com/images/Icon_Image/amantii-38-inch-traditional-series-vent-free-electric-fireplace-insert-51.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-INS-FM-30,Amantii,INS-FM-30,Amantii 30 Inch INS-FM Black Steel Electric Fireplace Insert (Modern),electric-inserts-scraped.json,https://www.efireplacestore.com/ama-ins-fm-30.html,https://www.efireplacestore.com/images/Icon_Image/amantii-30-inch-electric-fireplace-insert-with-black-steel-surround-34.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-ZECL-31-3228-STL-I-ARCH,Amantii,ZECL-31-3228-STL-I-ARCH,Amantii 31 Inch Zero-Clearance Traditional Electric Fireplace Insert,electric-inserts-scraped.json,https://www.efireplacestore.com/ama-zecl-31-3228-stl-i-arch.html,https://www.efireplacestore.com/images/Icon_Image/amantii-31-inch-zero-clearance-traditional-electric-fireplace-insert-1.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-60-LUMINA,Amantii,SYM-60-LUMINA,Amantii 60 Inch Symmetry Lumina Wall-Mounted and Built-In Linear Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-60-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
