sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
SUP-WRE4542RS,Superior,WRE4542RS,Superior WRE4542 Custom Series 42 Inch Paneled Outdoor Wood-Burning Fireplace,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wre4542rs.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRT4536RH,Superior,WRT4536RH,Superior 36 Inch WRT 4500 Series Smooth Faced Woodburning Fireplace Firebox - WRT4536RH,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wrt4536rh.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRT3543WS,Superior,WRT3543WS,Superior 43 Inch Wood-Burning Fireplace Firebox with Stacked Grey Liner - WRT3543WS,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wrt3543ws.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRT3543WH,Superior,WRT3543WH,Superior 43 Inch Wood-Burning Fireplace Firebox with Herringbone Grey Liner - WRT3543WH,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wrt3543wh.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRT3538WH,Superior,WRT3538WH,Superior 38 Inch Wood-Burning Fireplace Firebox with Herringbone Grey Liner - WRT3538WH,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wrt3538wh.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WCT6920WS,Superior,WCT6920WS,Superior WCT6920 EPA Certified Wood Burning Fireplace Firebox,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wct6920ws.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRE6042,Superior,WRE6042,Superior 42 Inch WRE6000 Wood Burning Mosaic Masonry Outdoor Fireplace Firebox,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wre6042.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRE6050,Superior,WRE6050,Superior 50 Inch WRE6000 Wood Burning Mosaic Masonry Outdoor Fireplace Firebox,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wre6050.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WCT4920WS,Superior,WCT4920WS,Superior WCT4920WS Traditional Wood Fireplace,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wct4920ws.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMS-WB30FP,Empire,EMS-WB30FP,Empire Stove 36 Inch Metallic Black Steel St Clair 3000 Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.efireplacestore.com/ems-wb30fp.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMS-WB43FP,Empire,EMS-WB43FP,Empire Stove 38 Inch Metallic Black Steel St Clair 4300 Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.efireplacestore.com/ems-wb43fp.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-WB36FB0F,Empire,WB36FB0F,Empire 36 Inch Blackburn Firebox,wood-fireplaces-scraped.json,https://www.efireplacestore.com/emp-wb36fb0f.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-WB44FB0F,Empire,WB44FB0F,Empire 44 Inch Blackburn Firebox,wood-fireplaces-scraped.json,https://www.efireplacestore.com/emp-wb44fb0f.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRE6036,Superior,WRE6036,Superior 36 Inch WRE6000 Wood Burning Mosaic Masonry Outdoor Fireplace Firebox,wood-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wre6036.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-MPE-45S,Superior,MPE-45S,Superior 45 Inch ERL2000 Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/sup-mpe-45s.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-MPE-60D,Superior,MPE-60D,Superior 60 Inch ERL3000 Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/sup-mpe-60d.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-MPE-55S,Superior,MPE-55S,Superior 55 Inch ERL2000 Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/sup-mpe-55s.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EBL50,Empire,EBL50,Empire 50 Inch Nexfire Linear Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/emp-ebl50.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EBL34,Empire,EBL34,Empire 34 Inch Nexfire Linear Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/emp-ebl34.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-MPE-100D,Superior,MPE-100D,Superior 100 Inch ERL3000 Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/sup-mpe-100d.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-MPE-84D,Superior,MPE-84D,Superior 84 Inch ERL3000 Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/sup-mpe-84d.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-MPE-72D,Superior,MPE-72D,Superior 72 Inch ERL3000 Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/sup-mpe-72d.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-MPE-33-N,Superior,MPE-33-N,Superior 33 Inch ERT3000 Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/sup-mpe-33-n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EBL74,Empire,EBL74,Empire 74 Inch Nexfire Linear Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/emp-ebl74.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EF39,Empire,EF39,Empire 39 Inch Nexfire Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/emp-ef39.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRI2027TEN,Superior,DRI2027TEN,Superior 27 Inch Direct Vent Gas Fireplace Insert,gas-inserts-scraped.json,https://www.efireplacestore.com/sup-dri2027ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFPC20IN73N,Empire,VFPC20IN73N,Empire 28 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Intermittent Pilot (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vfpc20in73n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLC28IN32N,Empire,VFLC28IN32N,Empire 31 Inch Loft Vent Free Gas Fireplace Insert/Fireplace - Millivolt Pilot (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vflc28in32n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFPC20IN33N,Empire,VFPC20IN33N,Empire 28 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Millivolt Pilot (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vfpc20in33n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRI2032TEN,Superior,DRI2032TEN,Superior 32 Inch Direct Vent Gas Fireplace Insert,gas-inserts-scraped.json,https://www.efireplacestore.com/sup-dri2032ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLC28IN72N,Empire,VFLC28IN72N,Empire 31 Inch Loft Vent Free Gas Fireplace Insert/Fireplace - Intermittent Pilot (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vflc28in72n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVC26IN71N,Empire,DVC26IN71N,Empire 31 Inch Innsbrook Direct Vent Gas Fireplace Insert - Intermittent Pilot,gas-inserts-scraped.json,https://www.efireplacestore.com/cui-dvc26in71n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFPC28IN73N,Empire,VFPC28IN73N,Empire 31 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Intermittent Pilot (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vfpc28in73n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFPC28IN33N,Empire,VFPC28IN33N,Empire 31 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Millivolt Pilot (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vfpc28in33n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLC20IN32N,Empire,VFLC20IN32N,Empire 28 Inch Loft Vent Free Gas Fireplace Insert/Fireplace with Millivolt Pilot - 20 - 000 BTUs (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vflc20in32n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVC28IN31N,Empire,DVC28IN31N,Empire 34 Inch Innsbrook Direct Vent Gas Fireplace Insert - Millivolt Pilot,gas-inserts-scraped.json,https://www.efireplacestore.com/cui-dvc28in31n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVC26IN31N,Empire,DVC26IN31N,Empire 31 Inch Innsbrook Direct Vent Gas Fireplace Insert - Millivolt Pilot,gas-inserts-scraped.json,https://www.efireplacestore.com/cui-dvc26in31n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVC28IN71N,Empire,DVC28IN71N,Empire 34 Inch Innsbrook Direct Vent Gas Fireplace Insert - Intermittent Pilot,gas-inserts-scraped.json,https://www.efireplacestore.com/cui-dvc28in71n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLC10IN32N,Empire,VFLC10IN32N,Empire 28 Inch Loft Vent Free Gas Fireplace Insert/Fireplace with Millivolt Pilot - 10 - 000 BTUs (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vflc10in32n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVC20IN31N,Empire,DVC20IN31N,Empire 28 Inch Innsbrook Direct Vent Gas Fireplace Insert - Millivolt Pilot,gas-inserts-scraped.json,https://www.efireplacestore.com/cui-dvc20in31n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVC20IN71N,Empire,DVC20IN71N,Empire 28 Inch Innsbrook Direct Vent Gas Fireplace Insert - Intermittent Pilot,gas-inserts-scraped.json,https://www.efireplacestore.com/cui-dvc20in71n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCT35CBN95N,Empire,DVCT35CBN95N,Empire 35 Inch Rushmore Direct Vent Gas Fireplace Insert,gas-inserts-scraped.json,https://www.efireplacestore.com/emp-dvct35cbn95n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLC20IN72N,Empire,VFLC20IN72N,Empire 28 Inch Loft Vent Free Gas Fireplace Insert/Fireplace with Intermittent Pilot - 20 - 000 BTUs (Modern),gas-inserts-scraped.json,https://www.efireplacestore.com/emp-vflc20in72n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCT30CBN95N,Empire,DVCT30CBN95N,Empire 30 Inch Rushmore Direct Vent Gas Fireplace Insert,gas-inserts-scraped.json,https://www.efireplacestore.com/emp-dvct30cbn95n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCP34BN91N,Empire,DVCP34BN91N,Empire 34 Inch Rainier Direct Vent Gas Fireplace Insert with Intermittent Pilot and On/Off Switch,gas-inserts-scraped.json,https://www.efireplacestore.com/emp-dvcp34bn91n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMS-WB17IN,Empire,EMS-WB17IN,Empire Stove 28 Inch Metallic Black Steel Archway 1700 Wood Burning Fireplace Insert,wood-inserts-scraped.json,https://www.efireplacestore.com/ems-wb17in.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMS-WB23IN,Empire,EMS-WB23IN,Empire Stove 29 Inch Metallic Black Steel Archway 2300 Wood Burning Fireplace Insert,wood-inserts-scraped.json,https://www.efireplacestore.com/ems-wb23in.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP20CC70BN,Empire,DVP20CC70BN,Empire 22 Inch Cast Iron Direct Vent Gas Heating Stove - Intermittent Pilot,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp20cc70bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP20CC30BN,Empire,DVP20CC30BN,Empire 22 Inch Cast Iron Direct Vent Gas Heating Stove - Millivolt Controls,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp20cc30bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD10CC30BN,Empire,VFD10CC30BN,"Empire 22 Inch Vent Free Cast Iron Heating Stove - 10,000 BTU",gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd10cc30bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD20CC30BN,Empire,VFD20CC30BN,"Empire 22 Inch Vent Free Cast Iron Heating Stove - 20,000 BTU",gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd20cc30bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD20CC70BN,Empire,VFD20CC70BN,"Empire 22 Inch Vent Free Cast Iron Heating Stove with Intermittent Pilot - 20,000 BTU",gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd20cc70bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP30CC70BN,Empire,DVP30CC70BN,Empire 28 Inch Cast Iron Direct Vent Gas Heating Stove - Intermittent Pilot,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp30cc70bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP30CC30BN,Empire,DVP30CC30BN,Empire 28 Inch Cast Iron Direct Vent Gas Heating Stove - Millivolt Controls,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp30cc30bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD30CC30BN,Empire,VFD30CC30BN,Empire 28 Inch Vent-Free Medium Cast Iron Heating Stove - Millivolt,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd30cc30bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD30CC70BN,Empire,VFD30CC70BN,"Empire 29 Inch Vent Free Cast Iron Heating Stove with Intermittent Pilot - 25,000 BTU",gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd30cc70bn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-HRSQ25MVL,Empire,HRSQ25MVL,Empire Hearthrite Vent Free Heating Stove (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/emp-hrsq25mvl.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP30MS30FN,Empire,DVP30MS30FN,Empire Medium Spirit Steel Direct Vent Gas Heating Stove,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp30ms30fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP30MS70FN,Empire,DVP30MS70FN,Empire Medium Spirit Steel Direct Vent Gas Heating Stove - IPI Ignition,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp30ms70fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
