sku,brand,category_file,product_name,source_page,source_image_url,local_url,bytes,sha1
SUP-VRL4543ZMN,Superior,gas-fireplaces-scraped.json,Superior 43 Inch Vent Free Linear Gas Fireplace,https://www.efireplacestore.com/sup-vrl4543zmn.html,https://www.efireplacestore.com/images/superior-43-linear-vent-free-fireplace-natural-gas-linear-vent-free-fireplace-natural-gas-wrt6050rh-104_216026.webp,/products-upgraded/gas-fireplaces/sup-vrl4543zmn.webp,153286,1dc8bca9f67bdfbb521a76f90f05dcb9c82b814a
CUI-VFD42FB2DL,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Deluxe Vent Free Louvered Gas Fireplace Firebox with Traditional Brick Liner,https://www.efireplacestore.com/cui-vfd42fb2dl.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-flush-gas-firebox-with-aged-brick-ceramic-liner-42-vfd-42-fb0f-77_585895.webp,/products-upgraded/gas-fireplaces/cui-vfd42fb2dl.webp,54008,58214b964a3d8382cd497b3abd97618d81bb252d
CUI-VFD26FP30L10N,Empire,gas-fireplaces-scraped.json,Empire 26 Inch Vail Vent Free Natural Gas Fireplace - 10 - 000 BTU,https://www.efireplacestore.com/cui-vfd26fp30l10n.html,https://www.efireplacestore.com/images/empire-vfd26fp70l10n-vail-vent-free-fireplace-60_197034.webp,/products-upgraded/gas-fireplaces/cui-vfd26fp30l10n.webp,60526,16a0837818fb86ae6055344653a5f3896d3994d2
SUP-DRT2035TMN,Superior,gas-fireplaces-scraped.json,Superior DRT2035 Merit Series 35 Inch Top Vent Fireplace With Aged Oak Logs - Millivolt,https://www.efireplacestore.com/sup-drt2035tmn.html,https://www.efireplacestore.com/images/superior-drt2033-merit-series-33-rear-vent-fireplace-with-aged-oak-logs-electronic-ignition-88_216177.webp,/products-upgraded/gas-fireplaces/sup-drt2035tmn.webp,25666,d0e9b9655f2e04782ba4022b333eb2eb53af63b5
SUP-DRT2035TEN,Superior,gas-fireplaces-scraped.json,Superior DRT2035 Merit Series 35 Inch Top Vent Fireplace With Aged Oak Logs - Electronic Ignition,https://www.efireplacestore.com/sup-drt2035ten.html,https://www.efireplacestore.com/images/superior-drt2033-merit-series-33-rear-vent-fireplace-with-aged-oak-logs-electronic-ignition-88_216177.webp,/products-upgraded/gas-fireplaces/sup-drt2035ten.webp,25666,d0e9b9655f2e04782ba4022b333eb2eb53af63b5
CUI-VFD26FM30WP,Empire,gas-fireplaces-scraped.json,Empire 26 Inch Vail Vent Free Propane Gas Fireplace with White Mantel,https://www.efireplacestore.com/cui-vfd26fm30wp.html,https://www.efireplacestore.com/images/empire-vfd26fp70l10n-vail-vent-free-fireplace-60_197034.webp,/products-upgraded/gas-fireplaces/cui-vfd26fm30wp.webp,60526,16a0837818fb86ae6055344653a5f3896d3994d2
CUI-DVCX42FP91N,Empire,gas-fireplaces-scraped.json,Empire Tahoe Luxury Clean Face Direct-Vent Multi-Function IPI Traditional Fireplace - 42 Inch,https://www.efireplacestore.com/cui-dvcx42fp91n.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-50_195876.webp,/products-upgraded/gas-fireplaces/cui-dvcx42fp91n.webp,35528,e9c7425275c70f29061d1ceb2cb34c006eccf6ea
CUI-VFP36PP32EN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Vail Premium Vent Free Natural Gas Peninsula Fireplace,https://www.efireplacestore.com/cui-vfp36pp32en.html,https://www.efireplacestore.com/images/vail-premium-vent-free-natural-gas-peninsula-fireplace-36-vfp-36-pp32en-108_217643.webp,/products-upgraded/gas-fireplaces/cui-vfp36pp32en.webp,22954,38521c056917c76846a52d214074eed39565786b
CUI-DVCD36FP70N,Empire,gas-fireplaces-scraped.json,Empire DVCD36FP70N Tahoe Deluxe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvcd36fp70n.html,https://www.efireplacestore.com/images/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44_195835.webp,/products-upgraded/gas-fireplaces/cui-dvcd36fp70n.webp,34766,b2613bfe0556a8a6c62c5a097a23f13f5f7f0d9b
CUI-VFP36SB2EL,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Breckenridge Premium Vent Free See-Through Gas Fireplace Firebox with Louvers,https://www.efireplacestore.com/cui-vfp36sb2el.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-flush-gas-firebox-with-aged-brick-ceramic-liner-42-vfd-42-fb0f-77_585895.webp,/products-upgraded/gas-fireplaces/cui-vfp36sb2el.webp,54008,58214b964a3d8382cd497b3abd97618d81bb252d
CUI-DVCX36FP91N,Empire,gas-fireplaces-scraped.json,Empire Tahoe Luxury Clean Face Direct-Vent Multi-Function IPI Traditional Fireplace - 36 Inch,https://www.efireplacestore.com/cui-dvcx36fp91n.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-50_195876.webp,/products-upgraded/gas-fireplaces/cui-dvcx36fp91n.webp,35528,e9c7425275c70f29061d1ceb2cb34c006eccf6ea
CUI-DVCD42FP70N,Empire,gas-fireplaces-scraped.json,Empire DVCD42FP70N Tahoe Deluxe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvcd42fp70n.html,https://www.efireplacestore.com/images/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44_195835.webp,/products-upgraded/gas-fireplaces/cui-dvcd42fp70n.webp,34766,b2613bfe0556a8a6c62c5a097a23f13f5f7f0d9b
CUI-DVCP42BP70N,Empire,gas-fireplaces-scraped.json,Empire DVCP42BP70N Tahoe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvcp42bp70n.html,https://www.efireplacestore.com/images/empire-dvcp32bp30n-tahoe-direct-vent-fireplace-83_196398.webp,/products-upgraded/gas-fireplaces/cui-dvcp42bp70n.webp,131920,f7e979c458342fb5fe4b9d86ca39ea487a77d85f
CUI-DVCP32BP70N,Empire,gas-fireplaces-scraped.json,Empire DVCP32BP70N Tahoe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvcp32bp70n.html,https://www.efireplacestore.com/images/empire-dvcp32bp30n-tahoe-direct-vent-fireplace-83_196398.webp,/products-upgraded/gas-fireplaces/cui-dvcp32bp70n.webp,131920,f7e979c458342fb5fe4b9d86ca39ea487a77d85f
SUP-DRT3040DEN,Superior,gas-fireplaces-scraped.json,Superior DRT3040 40 Inch Top/Rear Vent Fireplace with Aged Oak Logs - Electronic Ignition,https://www.efireplacestore.com/sup-drt3040den.html,https://www.efireplacestore.com/images/superior-drt3035-pro-series-35-top-rear-vent-fireplace-with-aged-oak-logs-electronic-ignition-139_216189.webp,/products-upgraded/gas-fireplaces/sup-drt3040den.webp,21402,efefad4efec0d16e74b0596623e1cbfe6973c055
SUP-DRT3035DMN,Superior,gas-fireplaces-scraped.json,Superior DRT3035 35 Inch Top/Rear Vent Fireplace with Aged Oak Logs - Millivolt,https://www.efireplacestore.com/sup-drt3035dmn.html,https://www.efireplacestore.com/images/superior-drt3035-pro-series-35-top-rear-vent-fireplace-with-aged-oak-logs-electronic-ignition-139_216189.webp,/products-upgraded/gas-fireplaces/sup-drt3035dmn.webp,21402,efefad4efec0d16e74b0596623e1cbfe6973c055
CUI-VFD42FB2CF,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Deluxe Vent Free Flush Front Gas Fireplace Firebox,https://www.efireplacestore.com/cui-vfd42fb2cf.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-flush-gas-firebox-with-aged-brick-ceramic-liner-42-vfd-42-fb0f-77_585895.webp,/products-upgraded/gas-fireplaces/cui-vfd42fb2cf.webp,54008,58214b964a3d8382cd497b3abd97618d81bb252d
SUP-DRT2035REN,Superior,gas-fireplaces-scraped.json,Superior DRT2035 Merit Series 35 Inch Rear Vent Fireplace With Aged Oak Logs - Electronic Ignition,https://www.efireplacestore.com/sup-drt2035ren.html,https://www.efireplacestore.com/images/superior-drt2033-merit-series-33-rear-vent-fireplace-with-aged-oak-logs-electronic-ignition-88_216177.webp,/products-upgraded/gas-fireplaces/sup-drt2035ren.webp,25666,d0e9b9655f2e04782ba4022b333eb2eb53af63b5
SUP-VRT4550RS,Superior,gas-fireplaces-scraped.json,Superior 50 Inch VRT4500 Custom Series Vent Free Gas Fireplace Firebox,https://www.efireplacestore.com/sup-vrt4550rs.html,https://www.efireplacestore.com/images/superior-36-vrt4500-series-vent-free-paneled-firebox-83_215984.webp,/products-upgraded/gas-fireplaces/sup-vrt4550rs.webp,53212,85563f16d4ab4952d0e8d51d041be9aef1dcdc23
CUI-VFD26FM30CN,Empire,gas-fireplaces-scraped.json,Empire 26 Inch Vail Vent Free Natural Gas Fireplace with Cherry Mantel,https://www.efireplacestore.com/cui-vfd26fm30cn.html,https://www.efireplacestore.com/images/empire-vfd26fp70l10n-vail-vent-free-fireplace-60_197034.webp,/products-upgraded/gas-fireplaces/cui-vfd26fm30cn.webp,60526,16a0837818fb86ae6055344653a5f3896d3994d2
CUI-VFD32FB2DL,Empire,gas-fireplaces-scraped.json,Empire 32 Inch Breckenridge Deluxe Vent Free Louvered Gas Fireplace Firebox,https://www.efireplacestore.com/cui-vfd32fb2dl.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-louvered-gas-firebox-with-aged-brick-ceramic-liner-32-vfd-32-fb0l-76_192007.webp,/products-upgraded/gas-fireplaces/cui-vfd32fb2dl.webp,15032,d000b167cce11649794302578342432533dd636f
CUI-VFP42FB2DL,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Premium Vent Free Louvered Gas Fireplace Firebox with Traditional Brick Ceramic Liner,https://www.efireplacestore.com/cui-vfp42fb2dl.html,https://www.efireplacestore.com/images/cui-vfd32fb2mf-1745612313_6773_614836.webp,/products-upgraded/gas-fireplaces/cui-vfp42fb2dl.webp,44902,7ef3ab80fc2e0cbe8b526f32195284222686bc40
CUI-VFP36PB2EF,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Breckenridge Premium Vent Free Flush Front Peninsula Gas Fireplace Firebox,https://www.efireplacestore.com/cui-vfp36pb2ef.html,https://www.efireplacestore.com/images/breckenridge-premium-vent-free-flush-peninsula-gas-firebox-36-vfp-36-pb2e-f-79_192015.webp,/products-upgraded/gas-fireplaces/cui-vfp36pb2ef.webp,73774,b26734a962bda7a5413771512f07a6cc17a79eac
CUI-OP42FP32MN,Empire,gas-fireplaces-scraped.json,Empire OP42FP32MN Carol Rose Outdoor Stainless Traditional Premium Fireplace,https://www.efireplacestore.com/cui-op42fp32mn.html,https://www.efireplacestore.com/images/empire-op42fp32mn-carol-rose-outdoor-stainless-traditional-premium-fireplace-121_196665.webp,/products-upgraded/gas-fireplaces/cui-op42fp32mn.webp,43842,e67fd174217884d80c50e8ed3e9df54d95e98a2a
SUP-VRE3236ZENWS,Superior,gas-fireplaces-scraped.json,Superior 36 Inch VRE3200 Outdoor Vent Free Outdoor Fireplace Firebox,https://www.efireplacestore.com/sup-vre3236zenws.html,https://www.efireplacestore.com/images/superior-36-inch-vre3200-outdoor-vent-free-fireplace-38_215970.webp,/products-upgraded/gas-fireplaces/sup-vre3236zenws.webp,34606,8aaabf2ccc9758a3bc50389f6531a5a1189c9289
CUI-BVP42FP30FN,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Flush Face Keystone Premium B-Vent Gas Fireplace,https://www.efireplacestore.com/cui-bvp42fp30fn.html,https://www.efireplacestore.com/images/empire-bvd36fp30fn-keystone-deluxe-b-vent-fireplace-104_196155.webp,/products-upgraded/gas-fireplaces/cui-bvp42fp30fn.webp,33432,bfe5df39551eb57d78e0a6fd378f41962ea1199a
EMP-DVCD36FP31N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Deluxe Tahoe Clean-Face Direct Vent Fireplace with Blower - Millivolt,https://www.efireplacestore.com/emp-dvcd36fp31n.html,https://www.efireplacestore.com/images/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44_195835.webp,/products-upgraded/gas-fireplaces/emp-dvcd36fp31n.webp,34766,b2613bfe0556a8a6c62c5a097a23f13f5f7f0d9b
SUP-DRC2033REN,Superior,gas-fireplaces-scraped.json,Superior DRC2033 Merit Series 33 Inch Rear Vent Contemporary Fireplace with Fire Glass - Electronic Ignition,https://www.efireplacestore.com/sup-drc2033ren.html,https://www.efireplacestore.com/images/superior-drc2033-merit-series-33-rear-vent-contemporary-fireplace-with-fire-glass-electronic-ignition-67_216172.webp,/products-upgraded/gas-fireplaces/sup-drc2033ren.webp,19416,14c5f3045994b76d5d3f4b63d2a7352271de077b
SUP-DRT3045DEN,Superior,gas-fireplaces-scraped.json,Superior DRT3045 45 Inch Top/Rear Vent Fireplace with Aged Oak Logs - Electronic Ignition,https://www.efireplacestore.com/sup-drt3045den.html,https://www.efireplacestore.com/images/superior-drt3035-pro-series-35-top-rear-vent-fireplace-with-aged-oak-logs-electronic-ignition-139_216189.webp,/products-upgraded/gas-fireplaces/sup-drt3045den.webp,21402,efefad4efec0d16e74b0596623e1cbfe6973c055
CUI-VFD26FM30CP,Empire,gas-fireplaces-scraped.json,Empire 26 Inch Vail Vent Free Propane Gas Fireplace with Cherry Mantel,https://www.efireplacestore.com/cui-vfd26fm30cp.html,https://www.efireplacestore.com/images/empire-vfd26fp70l10n-vail-vent-free-fireplace-60_197034.webp,/products-upgraded/gas-fireplaces/cui-vfd26fm30cp.webp,60526,16a0837818fb86ae6055344653a5f3896d3994d2
CUI-VFP42FB2CF,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Premium Vent Free Flush Gas Fireplace Firebox with Aged Brick Ceramic Liner,https://www.efireplacestore.com/cui-vfp42fb2cf.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-flush-gas-firebox-with-aged-brick-ceramic-liner-42-vfd-42-fb0f-77_585895.webp,/products-upgraded/gas-fireplaces/cui-vfp42fb2cf.webp,54008,58214b964a3d8382cd497b3abd97618d81bb252d
CUI-DVX36FP71LN,Empire,gas-fireplaces-scraped.json,Empire DVX36FP71LN Tahoe Luxury Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvx36fp71ln.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-direct-vent-fireplace-with-blower-millivolt-50_195877.webp,/products-upgraded/gas-fireplaces/cui-dvx36fp71ln.webp,24718,82bc53216337e9a2c34b44b7e59446fe06d9366c
CUI-VFS36FB2EF,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Breckenridge Select Vent Free Flush Gas Fireplace Firebox with Banded Brick Ceramic Liner,https://www.efireplacestore.com/cui-vfs36fb2ef.html,https://www.efireplacestore.com/images/breckenridge-select-vent-free-flush-gas-firebox-with-banded-brick-ceramic-liner-36-inch-82_192022.webp,/products-upgraded/gas-fireplaces/cui-vfs36fb2ef.webp,71356,838a6e0bd08dd9786ca8a62c62bcf9d41c761b14
CUI-VFP36PB2EL,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Breckenridge Premium Vent Free Peninsula Gas Fireplace Firebox with Louvers,https://www.efireplacestore.com/cui-vfp36pb2el.html,https://www.efireplacestore.com/images/breckenridge-premium-vent-free-flush-peninsula-gas-firebox-36-vfp-36-pb2e-f-79_192015.webp,/products-upgraded/gas-fireplaces/cui-vfp36pb2el.webp,73774,b26734a962bda7a5413771512f07a6cc17a79eac
EMP-VFP42FB0L,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Premium Vent Free Louvered Front Circulating Fireplace Firebox,https://www.efireplacestore.com/emp-vfp42fb0l.html,https://www.efireplacestore.com/images/cui-vfd32fb0l-1745612239_9292_614780.webp,/products-upgraded/gas-fireplaces/emp-vfp42fb0l.webp,27324,dd0620a16adaf55ce3bc0af96ea285f0a32428c2
CUI-OLL60SP12SN,Empire,gas-fireplaces-scraped.json,Empire OLL60SP12SN Carol Rose Outdoor Stainless Steel See-Through Linear Fireplace,https://www.efireplacestore.com/cui-oll60sp12sn.html,https://www.efireplacestore.com/images/empire-oll48sp12sn-carol-rose-outdoor-stainless-steel-see-through-linear-fireplace-96_196658.webp,/products-upgraded/gas-fireplaces/cui-oll60sp12sn.webp,75786,5b303f692996eefb4449c6c4d9d41baced6d3b4a
CUI-DVCP42BP30N,Empire,gas-fireplaces-scraped.json,Empire DVCP42BP30N Tahoe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvcp42bp30n.html,https://www.efireplacestore.com/images/empire-dvcp32bp30n-tahoe-direct-vent-fireplace-83_196398.webp,/products-upgraded/gas-fireplaces/cui-dvcp42bp30n.webp,131920,f7e979c458342fb5fe4b9d86ca39ea487a77d85f
SUP-VRT3242WH,Superior,gas-fireplaces-scraped.json,Superior 42 Inch VRT3200 Series Vent Free Gas Fireplace Firebox,https://www.efireplacestore.com/sup-vrt3242wh.html,https://www.efireplacestore.com/images/superior-32-vrt3200-series-vent-free-firebox-44_215930.webp,/products-upgraded/gas-fireplaces/sup-vrt3242wh.webp,31626,cc502ff7d8ce45c0a54e64117bb0ca994981a8a4
CUI-BVD36FP30FN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Flush Face Keystone Deluxe B-Vent Gas Fireplace,https://www.efireplacestore.com/cui-bvd36fp30fn.html,https://www.efireplacestore.com/images/empire-bvd36fp30fn-keystone-deluxe-b-vent-fireplace-104_196155.webp,/products-upgraded/gas-fireplaces/cui-bvd36fp30fn.webp,33432,bfe5df39551eb57d78e0a6fd378f41962ea1199a
SUP-VRT3136F,Superior,gas-fireplaces-scraped.json,Superior 36 Inch VRT3100 Series Vent Free Gas Fireplace Firebox,https://www.efireplacestore.com/sup-vrt3136f.html,https://www.efireplacestore.com/images/superior-32-vrt3100-series-vent-free-firebox-45_215929.webp,/products-upgraded/gas-fireplaces/sup-vrt3136f.webp,43182,e5a19d28c6585719876ddb81220d9b00da729898
CUI-DVCP36BP30N,Empire,gas-fireplaces-scraped.json,Empire DVCP36BP30N Tahoe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvcp36bp30n.html,https://www.efireplacestore.com/images/empire-dvcp32bp30n-tahoe-direct-vent-fireplace-83_196398.webp,/products-upgraded/gas-fireplaces/cui-dvcp36bp30n.webp,131920,f7e979c458342fb5fe4b9d86ca39ea487a77d85f
EMP-VFPA32BP70LN,Empire,gas-fireplaces-scraped.json,Empire 32 Inch Vail Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-vfpa32bp70ln.html,https://www.efireplacestore.com/images/empire-32-vail-vent-free-fireplace-56_195837.webp,/products-upgraded/gas-fireplaces/emp-vfpa32bp70ln.webp,63230,b38b9ab2e90982c34c5f666a7500b28aaeca0362
CUI-VFP42FB2EF,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Premium Vent Free Flush Gas Fireplace Firebox with Banded Brick Ceramic Liner,https://www.efireplacestore.com/cui-vfp42fb2ef.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-flush-gas-firebox-with-aged-brick-ceramic-liner-42-vfd-42-fb0f-77_585895.webp,/products-upgraded/gas-fireplaces/cui-vfp42fb2ef.webp,54008,58214b964a3d8382cd497b3abd97618d81bb252d
CUI-DVCP32BP30N,Empire,gas-fireplaces-scraped.json,Empire DVCP32BP30N Tahoe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvcp32bp30n.html,https://www.efireplacestore.com/images/empire-dvcp32bp30n-tahoe-direct-vent-fireplace-83_196398.webp,/products-upgraded/gas-fireplaces/cui-dvcp32bp30n.webp,131920,f7e979c458342fb5fe4b9d86ca39ea487a77d85f
CUI-DVCX42FP30N,Empire,gas-fireplaces-scraped.json,Empire Tahoe Luxury Clean Face Direct-Vent Millivolt Traditional Fireplace - 42 Inch,https://www.efireplacestore.com/cui-dvcx42fp30n.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-50_195876.webp,/products-upgraded/gas-fireplaces/cui-dvcx42fp30n.webp,35528,e9c7425275c70f29061d1ceb2cb34c006eccf6ea
EMP-VFS32FB0F,Empire,gas-fireplaces-scraped.json,Empire 32 Inch Breckenridge Select Vent Free Circulating Smooth Front Fireplace Firebox,https://www.efireplacestore.com/emp-vfs32fb0f.html,https://www.efireplacestore.com/images/breckenridge-select-vent-free-flush-gas-firebox-with-banded-brick-ceramic-liner-36-inch-82_192022.webp,/products-upgraded/gas-fireplaces/emp-vfs32fb0f.webp,71356,838a6e0bd08dd9786ca8a62c62bcf9d41c761b14
SUP-ODLVF60ZEN,Superior,gas-fireplaces-scraped.json,Superior VRE4660 Series 60 Inch Outdoor Vent Free Linear Gas Fireplace,https://www.efireplacestore.com/sup-odlvf60zen.html,https://www.efireplacestore.com/images/superior-36-inch-outdoor-linear-gas-fireplace-36_215965.webp,/products-upgraded/gas-fireplaces/sup-odlvf60zen.webp,12982,bce418f20d7f54e7fb0d05419e5dd67c99639572
SUP-DRT6345TEN,Superior,gas-fireplaces-scraped.json,Superior DRT6345 Signature Series 45 Inch Top Vent Fireplace - Electronic Ignition,https://www.efireplacestore.com/sup-drt6345ten.html,https://www.efireplacestore.com/images/superior-drt6340-signature-series-40-top-vent-louverless-fireplace-electronic-ignition-94_216196.webp,/products-upgraded/gas-fireplaces/sup-drt6345ten.webp,44748,c71db399653307b9c5cceec6093e81ae7cef5d05
CUI-VFP36FB2CL,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Breckenridge Premium Vent Free Louvered Gas Fireplace Firebox with Aged Brick Ceramic Liner,https://www.efireplacestore.com/cui-vfp36fb2cl.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-flush-gas-firebox-with-aged-brick-ceramic-liner-42-vfd-42-fb0f-77_585895.webp,/products-upgraded/gas-fireplaces/cui-vfp36fb2cl.webp,54008,58214b964a3d8382cd497b3abd97618d81bb252d
EMP-VFP42FB0F,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Premium Vent Free Smooth Front Circulating Fireplace Firebox,https://www.efireplacestore.com/emp-vfp42fb0f.html,https://www.efireplacestore.com/images/breckenridge-deluxe-vent-free-flush-gas-firebox-with-aged-brick-ceramic-liner-42-vfd-42-fb0f-77_585895.webp,/products-upgraded/gas-fireplaces/emp-vfp42fb0f.webp,54008,58214b964a3d8382cd497b3abd97618d81bb252d
CUI-DVD48FP31N,Empire,gas-fireplaces-scraped.json,Empire DVD48FP31N Tahoe Deluxe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvd48fp31n.html,https://www.efireplacestore.com/images/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65_149300.webp,/products-upgraded/gas-fireplaces/cui-dvd48fp31n.webp,13236,c79f7f03c68d3fdeccd8dd787b80471077379a71
CUI-OP36FP32MN,Empire,gas-fireplaces-scraped.json,Empire OP36FP32MN Carol Rose Outdoor Stainless Traditional Premium Fireplace,https://www.efireplacestore.com/cui-op36fp32mn.html,https://www.efireplacestore.com/images/empire-op36fp32mn-carol-rose-outdoor-stainless-traditional-premium-fireplace-107_196664.webp,/products-upgraded/gas-fireplaces/cui-op36fp32mn.webp,59396,e5e6fe0de1045682c48c257dd81be8a662dd45d8
SUP-DRL6072TEN,Superior,gas-fireplaces-scraped.json,Superior 72 Inch DRL6000 Linear Direct Vent Natural Gas Fireplace - IPI Ignition,https://www.efireplacestore.com/sup-drl6072ten.html,https://www.efireplacestore.com/images/superior-72-inch-drl6000-linear-direct-vent-gas-fireplace-ipi-ignition-37_216081.webp,/products-upgraded/gas-fireplaces/sup-drl6072ten.webp,16794,1b08126eae2f011792fa8535b3fd6a1b639c6b54
SUP-DRT40STDEN,Superior,gas-fireplaces-scraped.json,Superior 40 Inch Direct-Vent See-Through Fireplace - Electronic Ignition,https://www.efireplacestore.com/sup-drt40stden.html,https://www.efireplacestore.com/images/superior-40-direct-vent-see-through-fireplace-electronic-ignition-84_215997.webp,/products-upgraded/gas-fireplaces/sup-drt40stden.webp,26850,1781ca0eaa83514db40e59dbd3a21069d58b2b6f
EMP-DVCP36SP70N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Premium Tahoe Clean-Face See-Thru Direct Vent Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-dvcp36sp70n.html,https://www.efireplacestore.com/images/empire-36-deluxe-tahoe-clean-face-see-thru-direct-vent-fireplace-intermittent-pilot-53_195865.webp,/products-upgraded/gas-fireplaces/emp-dvcp36sp70n.webp,50336,64af0d995b2995e73ce9f42f462e750668a94f10
CUI-DVX36FP93CLN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Tahoe Luxury Direct Vent Fireplace RF Package - IPI,https://www.efireplacestore.com/cui-dvx36fp93cln.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-direct-vent-fireplace-with-blower-millivolt-50_195877.webp,/products-upgraded/gas-fireplaces/cui-dvx36fp93cln.webp,24718,82bc53216337e9a2c34b44b7e59446fe06d9366c
EMP-DVCX36FP70N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Luxury Tahoe Clean-Face Direct Vent Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-dvcx36fp70n.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-50_195876.webp,/products-upgraded/gas-fireplaces/emp-dvcx36fp70n.webp,35528,e9c7425275c70f29061d1ceb2cb34c006eccf6ea
SUP-VRT4542RS,Superior,gas-fireplaces-scraped.json,Superior 42 Inch VRT4500 Custom Series Vent Free Gas Fireplace Firebox,https://www.efireplacestore.com/sup-vrt4542rs.html,https://www.efireplacestore.com/images/superior-36-vrt4500-series-vent-free-paneled-firebox-83_215984.webp,/products-upgraded/gas-fireplaces/sup-vrt4542rs.webp,53212,85563f16d4ab4952d0e8d51d041be9aef1dcdc23
EMP-DVX36FP31LN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Luxury Tahoe Direct Vent Fireplace with Blower - Millivolt,https://www.efireplacestore.com/emp-dvx36fp31ln.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-direct-vent-fireplace-with-blower-millivolt-50_195877.webp,/products-upgraded/gas-fireplaces/emp-dvx36fp31ln.webp,24718,82bc53216337e9a2c34b44b7e59446fe06d9366c
SUP-ODLVF48ZEN,Superior,gas-fireplaces-scraped.json,Superior VRE4648 Series 48 Inch Outdoor Vent Free Linear Gas Fireplace,https://www.efireplacestore.com/sup-odlvf48zen.html,https://www.efireplacestore.com/images/superior-36-inch-outdoor-linear-gas-fireplace-36_215965.webp,/products-upgraded/gas-fireplaces/sup-odlvf48zen.webp,12982,bce418f20d7f54e7fb0d05419e5dd67c99639572
CUI-DVCX42FP70N,Empire,gas-fireplaces-scraped.json,Empire Tahoe Luxury Clean Face Direct-Vent IPI Traditional Fireplace - 42 Inch,https://www.efireplacestore.com/cui-dvcx42fp70n.html,https://www.efireplacestore.com/images/empire-36-luxury-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-50_195876.webp,/products-upgraded/gas-fireplaces/cui-dvcx42fp70n.webp,35528,e9c7425275c70f29061d1ceb2cb34c006eccf6ea
SUP-VRE4342ZENWH,Superior,gas-fireplaces-scraped.json,Superior VRE4300 Custom Series 42 Inch Outdoor Vent-Free Natural Gas Fireplace Firebox,https://www.efireplacestore.com/sup-vre4342zenwh.html,https://www.efireplacestore.com/images/superior-vre4300-custom-series-36-outdoor-vent-free-natural-gas-fireplace-54_216477.webp,/products-upgraded/gas-fireplaces/sup-vre4342zenwh.webp,31566,e68c54ed21fe9ef610d6c86f1c77fe0f0f104ff0
